%year	month	day	Tmax	Tmin	Tsr	RR	SS	Nsr	Hs	Psr	D07	F07	D14	F14	D21	F21	Usr	Esr				
1961	7	3	32.2	16.1	24.8	0.0	13.5	0.7	0	1003.9	0	0.0	24	2.4	0	0.0	51	15.7
1961	7	4	33.3	18.2	26.8	0.0	12.9	0.7	0	997.9	14	0.8	22	2.4	10	2.4	48	16.6
1961	7	5	26.1	20.5	21.9	0.0	10.2	5.0	0	999.5	26	2.4	26	4.3	26	4.3	52	13.9
1961	7	6	25.2	15.6	20.5	0.0	11.1	3.3	0	1004.7	26	2.4	28	4.3	30	4.3	45	10.6
1961	7	7	25.2	14.9	20.1	0.0	7.7	4.0	0	1005.8	26	2.4	28	2.4	30	2.4	41	9.5
1961	7	8	26.3	14.0	21.6	0.0	11.4	3.7	0	1003.1	24	0.8	30	4.3	2	2.4	43	11.0
1961	7	9	22.6	14.5	19.0	0.0	2.2	9.3	0	998.5	18	0.8	16	2.4	26	2.4	63	13.4
1961	7	10	25.6	13.2	19.5	4.0	11.8	1.3	0	1001.6	20	2.4	26	4.3	14	0.8	57	12.5
1961	7	11	29.1	15.6	22.6	0.0	11.0	3.7	0	1001.9	10	2.4	32	2.4	10	2.4	54	14.4
1961	7	12	32.0	19.5	21.7	0.0	7.6	6.3	0	997.6	8	2.4	18	6.7	10	2.4	66	17.2
1961	7	13	34.9	18.6	27.6	0.9	11.5	3.0	0	989.8	10	2.4	10	6.7	18	2.4	49	18.0
1961	7	14	26.8	16.9	19.1	1.5	8.2	4.0	0	998.3	26	2.4	26	2.4	10	0.8	65	14.7
1961	7	15	31.8	15.5	25.0	1.0	13.8	0.3	0	997.8	10	4.3	24	0.8	8	4.3	51	15.9
1961	7	16	32.1	18.6	23.0	0.0	11.2	2.0	0	996.0	20	2.4	28	2.4	32	4.3	62	17.8
1961	7	17	25.9	15.5	19.8	17.6	8.0	6.3	0	995.4	22	0.8	30	2.4	22	2.4	77	18.0
1961	7	18	23.4	16.2	18.8	6.7	7.4	7.3	0	994.5	26	4.3	26	4.3	26	2.4	63	13.8
1961	7	19	25.0	13.2	18.6	0.0	11.9	2.3	0	996.9	20	2.4	22	4.3	14	2.4	67	14.3
1961	7	20	28.3	16.1	20.6	0.0	8.4	5.3	0	998.1	10	2.4	22	2.4	20	2.4	63	15.3
1961	7	21	25.3	16.0	19.8	2.1	7.8	5.0	0	1001.7	20	2.4	26	2.4	0	0.0	71	16.1
1961	7	22	27.6	14.2	22.8	0.0	10.9	4.7	0	999.0	0	0.0	32	2.4	10	2.4	58	15.7
1961	7	23	26.1	17.6	21.2	2.4	5.6	8.3	0	997.7	2	0.8	30	2.4	6	2.4	75	18.8
1961	7	24	22.6	16.2	18.2	2.6	1.5	6.3	0	1005.7	22	4.3	22	2.4	20	2.4	81	17.1
1961	7	25	24.3	12.7	20.4	0.1	10.6	7.3	0	1007.6	18	0.8	26	4.3	26	4.3	62	14.2
1961	7	26	25.7	12.7	19.0	0.0	12.8	0.0	0	1006.0	20	2.4	26	2.4	0	0.0	61	13.3
1961	7	27	28.7	13.8	21.7	0.0	1.0	2.3	0	1000.3	0	0.0	10	2.4	12	2.4	58	15.0
1961	7	28	32.5	16.0	26.4	0.0	13.1	1.0	0	994.4	10	2.4	6	2.4	10	2.4	44	15.0
1961	7	29	28.4	15.6	20.9	0.0	6.3	6.7	0	994.6	0	0.0	26	2.4	22	2.4	67	17.5
1961	7	30	17.1	13.5	15.0	3.2	0.0	6.7	0	1000.3	22	2.4	20	4.3	20	2.4	86	14.7
1961	7	31	21.4	10.7	16.0	1.0	10.2	3.3	0	1006.5	18	2.4	28	2.4	0	0.0	71	12.6
1961	8	1	25.4	10.2	19.0	0.0	13.0	0.0	0	1005.8	0	0.0	2	2.4	2	0.8	60	13.2
1961	8	2	28.6	12.0	22.5	0.0	13.2	1.0	0	999.7	0	0.0	12	2.4	8	2.4	50	13.1
1961	8	3	29.5	15.7	24.4	0.0	12.3	2.3	0	999.5	8	0.8	2	2.4	30	4.3	48	14.5
1961	8	4	27.0	16.6	21.5	0.0	10.3	3.3	0	1004.0	22	2.4	26	4.3	26	2.4	56	14.1
1961	8	5	28.3	12.4	21.5	0.0	12.1	0.3	0	1004.5	20	0.8	28	2.4	18	2.4	53	13.2
1961	8	6	31.3	15.4	25.3	0.0	12.6	0.0	0	1001.1	0	0.0	6	2.4	8	2.4	50	15.9
1961	8	7	33.8	20.7	27.9	0.0	11.5	0.3	0	997.7	10	4.3	10	4.3	10	6.7	46	17.2
